CWND,1.732000,3000,2
CWND,1.740000,15057,1
CWND,1.748000,15123,1
CWND,1.756000,15189,1
CWND,1.764000,15254,1
CWND,1.772000,15319,1
CWND,1.780000,15384,1
CWND,1.788000,15449,1
CWND,1.796000,15513,1
CWND,1.804000,15577,1
CWND,1.812000,15641,1
CWND,1.820000,15704,1
CWND,1.828000,15767,1
CWND,1.836000,15830,1
CWND,1.844000,15893,1
CWND,1.852000,15955,1
CWND,1.860000,4000,2
CWND,1.868000,5000,2
CWND,1.876000,6000,2
CWND,1.884000,7000,2
CWND,1.892000,16017,1
CWND,1.900000,16079,1
CWND,1.908000,16141,1
CWND,1.916000,16202,1
CWND,1.924000,16263,1
CWND,1.932000,16324,1
CWND,1.940000,16385,1
CWND,1.948000,16446,1
CWND,1.956000,16506,1
CWND,1.964000,16566,1
CWND,1.972000,16626,1
CWND,1.980000,16686,1
CWND,1.988000,16745,1
CWND,1.996000,16804,1
CWND,2.004000,16863,1
CWND,2.012000,16922,1
CWND,2.020000,8000,2
CWND,2.028000,9000,2
CWND,2.036000,10000,2
CWND,2.044000,11000,2
CWND,2.052000,12000,2
CWND,2.060000,13000,2
CWND,2.068000,14000,2
CWND,2.076000,16981,1
CWND,2.084000,17039,1
CWND,2.092000,17097,1
CWND,2.100000,17155,1
CWND,2.108000,17213,1
CWND,2.116000,17271,1
CWND,2.124000,17328,1
CWND,2.132000,17385,1
CWND,2.140000,17442,1
CWND,2.148000,17499,1
CWND,2.156000,17556,1
CWND,2.164000,17612,1
CWND,2.172000,17668,1
CWND,2.180000,17724,1
CWND,2.188000,17780,1
CWND,2.196000,17836,1
CWND,2.220000,1000,2
CWND,2.260000,17892,1
CWND,2.284000,1000,1
CWND,2.388000,1000,2
CWND,2.404000,1000,1
CWND,2.416000,2000,2
CWND,2.432000,2000,1
CWND,2.440000,3000,1
CWND,2.448000,3000,2
CWND,2.464000,4000,2
CWND,2.472000,4000,1
CWND,2.480000,5000,1
CWND,2.488000,6000,1
CWND,2.496000,7000,1
CWND,2.512000,5000,2
CWND,2.528000,6000,2
CWND,2.544000,7000,2
CWND,2.552000,8000,1
CWND,2.560000,9000,1
CWND,2.568000,9111,1
CWND,2.576000,9220,1
CWND,2.584000,9328,1
CWND,2.592000,9435,1
CWND,2.600000,9540,1
CWND,2.608000,9644,1
CWND,2.624000,8000,2
CWND,2.632000,8125,2
CWND,2.640000,8248,2
CWND,2.648000,8369,2
CWND,2.656000,8488,2
CWND,2.664000,8605,2
CWND,2.672000,8721,2
CWND,2.680000,8835,2
CWND,2.688000,9747,1
CWND,2.696000,9849,1
CWND,2.704000,9950,1
CWND,2.712000,10050,1
CWND,2.720000,10149,1
CWND,2.728000,10247,1
CWND,2.736000,10344,1
CWND,2.744000,10440,1
CWND,2.752000,10535,1
CWND,2.760000,8948,2
CWND,2.768000,9059,2
CWND,2.776000,9169,2
CWND,2.784000,9278,2
CWND,2.792000,9385,2
CWND,2.800000,9491,2
CWND,2.808000,9596,2
CWND,2.816000,9700,2
CWND,2.824000,10629,1
CWND,2.832000,10723,1
CWND,2.840000,10816,1
CWND,2.848000,10908,1
CWND,2.856000,10999,1
CWND,2.864000,11089,1
CWND,2.872000,11179,1
CWND,2.880000,11268,1
CWND,2.888000,11356,1
CWND,2.896000,11444,1
CWND,2.904000,9803,2
CWND,2.912000,9905,2
CWND,2.920000,10005,2
CWND,2.928000,10104,2
CWND,2.936000,10202,2
CWND,2.944000,10300,2
CWND,2.952000,10397,2
CWND,2.960000,10493,2
CWND,2.968000,10588,2
CWND,2.976000,11531,1
CWND,2.984000,11617,1
CWND,2.992000,11703,1
CWND,3.000000,11788,1
CWND,3.008000,11872,1
CWND,3.016000,11956,1
CWND,3.024000,12039,1
CWND,3.032000,12122,1
CWND,3.040000,12204,1
CWND,3.048000,12285,1
CWND,3.056000,12366,1
CWND,3.064000,10682,2
CWND,3.072000,10775,2
CWND,3.080000,10867,2
CWND,3.088000,10959,2
CWND,3.096000,11050,2
CWND,3.104000,11140,2
CWND,3.112000,11229,2
CWND,3.120000,11318,2
CWND,3.128000,11406,2
CWND,3.136000,11493,2
CWND,3.144000,12446,1
CWND,3.152000,12526,1
CWND,3.160000,12605,1
CWND,3.168000,1000,3
CWND,3.176000,12684,1
CWND,3.184000,12762,1
CWND,3.192000,12840,1
CWND,3.200000,12917,1
CWND,3.208000,12994,1
CWND,3.216000,13070,1
CWND,3.224000,13146,1
CWND,3.232000,13222,1
CWND,3.240000,13297,1
CWND,3.248000,11580,2
CWND,3.256000,11666,2
CWND,3.264000,11751,2
CWND,3.272000,11836,2
CWND,3.296000,1000,2
CWND,3.328000,13372,1
CWND,3.336000,13446,1
CWND,3.344000,13520,1
CWND,3.352000,2000,3
CWND,3.360000,13593,1
CWND,3.368000,13666,1
CWND,3.376000,13739,1
CWND,3.384000,13811,1
CWND,3.392000,13883,1
CWND,3.416000,1000,1
CWND,3.464000,1000,2
CWND,3.552000,1000,1
CWND,3.560000,2000,2
CWND,3.568000,3000,2
CWND,3.580000,2000,1
CWND,3.588000,3000,1
CWND,3.596000,4000,2
CWND,3.604000,5000,2
CWND,3.612000,6000,2
CWND,3.620000,6166,2
CWND,3.628000,4000,1
CWND,3.636000,5000,1
CWND,3.644000,6000,1
CWND,3.652000,7000,1
CWND,3.660000,6328,2
CWND,3.668000,6486,2
CWND,3.676000,6640,2
CWND,3.684000,6790,2
CWND,3.692000,6937,2
CWND,3.700000,7081,2
CWND,3.708000,7142,1
CWND,3.716000,7282,1
CWND,3.724000,7419,1
CWND,3.732000,7553,1
CWND,3.740000,7685,1
CWND,3.748000,7815,1
CWND,3.756000,7942,1
CWND,3.764000,7222,2
CWND,3.772000,7360,2
CWND,3.780000,7495,2
CWND,3.788000,7628,2
CWND,3.796000,7759,2
CWND,3.804000,7887,2
CWND,3.812000,8013,2
CWND,3.820000,8067,1
CWND,3.828000,8190,1
CWND,3.836000,8312,1
CWND,3.844000,8432,1
CWND,3.852000,8550,1
CWND,3.860000,8666,1
CWND,3.868000,8781,1
CWND,3.876000,8894,1
CWND,3.884000,8137,2
CWND,3.892000,8259,2
CWND,3.900000,8380,2
CWND,3.908000,8499,2
CWND,3.916000,8616,2
CWND,3.924000,8732,2
CWND,3.932000,8846,2
CWND,3.940000,8959,2
CWND,3.948000,9006,1
CWND,3.956000,9117,1
CWND,3.964000,9226,1
CWND,3.972000,9334,1
CWND,3.980000,9441,1
CWND,3.988000,9546,1
CWND,3.996000,9650,1
CWND,4.004000,9753,1
CWND,4.012000,9855,1
CWND,4.020000,9070,2
CWND,4.028000,9180,2
CWND,4.036000,9288,2
CWND,4.044000,9395,2
CWND,4.052000,9501,2
CWND,4.060000,9606,2
CWND,4.068000,9710,2
CWND,4.076000,9812,2
CWND,4.084000,9913,2
CWND,4.092000,9956,1
CWND,4.100000,10056,1
CWND,4.108000,10155,1
CWND,4.116000,10253,1
CWND,4.124000,10350,1
CWND,4.132000,10446,1
CWND,4.140000,10541,1
CWND,4.148000,10635,1
CWND,4.156000,10729,1
CWND,4.164000,10013,2
CWND,4.172000,10112,2
CWND,4.180000,10210,2
CWND,4.188000,10307,2
CWND,4.196000,10404,2
CWND,4.204000,10500,2
CWND,4.212000,10595,2
CWND,4.220000,10689,2
CWND,4.228000,10782,2
CWND,4.236000,10874,2
CWND,4.244000,10822,1
CWND,4.252000,10914,1
CWND,4.260000,11005,1
CWND,4.268000,11095,1
CWND,4.276000,11185,1
CWND,4.284000,11274,1
CWND,4.292000,11362,1
CWND,4.300000,11450,1
CWND,4.308000,11537,1
CWND,4.316000,11623,1
CWND,4.324000,10965,2
CWND,4.332000,11056,2
CWND,4.340000,11146,2
CWND,4.348000,11235,2
CWND,4.356000,11324,2
CWND,4.364000,11412,2
CWND,4.372000,11499,2
CWND,4.380000,11585,2
CWND,4.388000,11671,2
CWND,4.396000,11756,2
CWND,4.404000,11709,1
CWND,4.412000,11794,1
CWND,4.420000,11878,1
CWND,4.428000,11962,1
CWND,4.436000,12045,1
CWND,4.444000,12128,1
CWND,4.452000,12210,1
CWND,4.460000,12291,1
CWND,4.468000,12372,1
CWND,4.476000,12452,1
CWND,4.484000,12532,1
CWND,4.492000,11841,2
CWND,4.500000,11925,2
CWND,4.508000,12008,2
CWND,4.516000,12091,2
CWND,4.524000,12173,2
CWND,4.532000,12255,2
CWND,4.540000,12336,2
CWND,4.548000,12417,2
CWND,4.556000,12497,2
CWND,4.564000,12577,2
CWND,4.572000,12656,2
CWND,4.580000,12611,1
CWND,4.588000,12690,1
CWND,4.596000,12768,1
CWND,4.604000,12846,1
CWND,4.612000,12923,1
CWND,4.620000,13000,1
CWND,4.628000,13076,1
CWND,4.636000,13152,1
CWND,4.644000,13228,1
CWND,4.652000,13303,1
CWND,4.660000,13378,1
CWND,4.668000,13452,1
CWND,4.676000,12735,2
CWND,4.684000,1000,4
CWND,4.708000,1000,2
CWND,4.764000,13526,1
CWND,4.772000,13599,1
CWND,4.780000,13672,1
CWND,4.788000,13745,1
CWND,4.796000,13817,1
CWND,4.820000,1000,1
CWND,4.868000,2000,4
CWND,4.876000,1000,2
CWND,4.924000,1000,1
CWND,4.948000,2000,2
CWND,4.964000,2000,1
CWND,4.972000,3000,1
CWND,4.980000,3000,2
CWND,4.988000,4000,2
CWND,4.996000,5000,2
CWND,5.004000,4000,1
CWND,5.012000,5000,1
CWND,5.020000,6000,1
CWND,5.028000,7000,1
CWND,5.036000,6000,2
CWND,5.044000,7000,2
CWND,5.052000,7142,2
CWND,5.060000,7282,2
CWND,5.068000,7419,2
CWND,5.076000,7553,2
CWND,5.084000,7142,1
CWND,5.092000,7282,1
CWND,5.100000,7419,1
CWND,5.108000,7553,1
CWND,5.116000,7685,1
CWND,5.124000,7815,1
CWND,5.132000,7942,1
CWND,5.140000,7685,2
CWND,5.148000,7815,2
CWND,5.156000,7942,2
CWND,5.164000,8067,2
CWND,5.172000,8190,2
CWND,5.180000,8312,2
CWND,5.188000,8432,2
CWND,5.196000,8067,1
CWND,5.204000,8190,1
CWND,5.212000,8312,1
CWND,5.220000,8432,1
CWND,5.228000,8550,1
CWND,5.236000,8666,1
CWND,5.244000,8781,1
CWND,5.252000,8894,1
CWND,5.260000,8550,2
CWND,5.268000,8666,2
CWND,5.276000,8781,2
CWND,5.284000,8894,2
CWND,5.292000,9006,2
CWND,5.300000,9117,2
CWND,5.308000,9226,2
CWND,5.316000,9334,2
CWND,5.324000,9006,1
CWND,5.328000,1000,3
CWND,5.332000,9117,1
CWND,5.340000,9226,1
CWND,5.348000,9334,1
CWND,5.356000,9441,1
CWND,5.364000,9546,1
CWND,5.372000,9650,1
CWND,5.380000,9753,1
CWND,5.388000,9855,1
CWND,5.396000,9441,2
CWND,5.404000,9546,2
CWND,5.412000,9650,2
CWND,5.420000,9753,2
CWND,5.428000,9855,2
CWND,5.436000,9956,2
CWND,5.444000,10056,2
CWND,5.452000,10155,2
CWND,5.460000,10253,2
CWND,5.468000,9956,1
CWND,5.476000,1000,3
CWND,5.484000,10056,1
CWND,5.492000,10155,1
CWND,5.500000,10253,1
CWND,5.508000,10350,1
CWND,5.516000,10446,1
CWND,5.524000,10541,1
CWND,5.532000,10635,1
CWND,5.540000,10729,1
CWND,5.548000,10350,2
CWND,5.556000,10446,2
CWND,5.564000,10541,2
CWND,5.572000,10635,2
CWND,5.580000,10729,2
CWND,5.588000,10822,2
CWND,5.596000,10914,2
CWND,5.604000,11005,2
CWND,5.612000,11095,2
CWND,5.620000,11185,2
CWND,5.628000,10822,1
CWND,5.636000,10914,1
CWND,5.644000,2000,3
CWND,5.652000,2500,3
CWND,5.660000,11005,1
CWND,5.668000,11095,1
CWND,5.676000,11185,1
CWND,5.684000,11274,1
CWND,5.692000,11362,1
CWND,5.700000,11450,1
CWND,5.708000,11537,1
CWND,5.716000,11623,1
CWND,5.724000,11274,2
CWND,5.732000,11362,2
CWND,5.740000,11450,2
CWND,5.748000,11537,2
CWND,5.756000,11623,2
CWND,5.764000,11709,2
CWND,5.772000,11794,2
CWND,5.780000,11878,2
CWND,5.788000,11962,2
CWND,5.796000,12045,2
CWND,5.804000,12128,2
CWND,5.812000,11709,1
CWND,5.820000,11794,1
CWND,5.828000,2900,3
CWND,5.836000,3244,3
CWND,5.860000,1000,1
CWND,5.908000,12210,2
CWND,5.916000,12291,2
CWND,5.924000,12372,2
CWND,5.932000,12452,2
CWND,5.940000,12532,2
CWND,5.948000,12611,2
CWND,5.956000,12690,2
CWND,5.964000,12768,2
CWND,5.972000,12846,2
CWND,6.012000,3552,3
CWND,6.028000,1000,1
CWND,6.036000,1000,2
CWND,6.108000,1000,5
CWND,6.124000,2000,1
CWND,6.132000,3000,1
CWND,6.140000,1000,2
CWND,6.148000,2000,5
CWND,6.156000,3000,5
CWND,6.164000,4000,1
CWND,6.172000,5000,1
CWND,6.180000,6000,1
CWND,6.188000,6166,1
CWND,6.196000,2000,2
CWND,6.204000,3000,2
CWND,6.212000,4000,5
CWND,6.220000,5000,5
CWND,6.228000,6000,5
CWND,6.236000,7000,5
CWND,6.244000,6328,1
CWND,6.252000,6486,1
CWND,6.260000,6640,1
CWND,6.268000,6790,1
CWND,6.276000,6937,1
CWND,6.284000,7081,1
CWND,6.292000,4000,2
CWND,6.300000,5000,2
CWND,6.308000,6000,2
CWND,6.316000,7000,2
CWND,6.324000,8000,5
CWND,6.332000,9000,5
CWND,6.340000,10000,5
CWND,6.348000,11000,5
CWND,6.356000,12000,5
CWND,6.364000,13000,5
CWND,6.372000,14000,5
CWND,6.380000,15000,5
CWND,6.388000,7222,1
CWND,6.396000,7360,1
CWND,6.404000,7495,1
CWND,6.412000,7628,1
CWND,6.420000,7759,1
CWND,6.428000,7887,1
CWND,6.436000,8013,1
CWND,6.444000,7142,2
CWND,6.452000,7282,2
CWND,6.460000,7419,2
CWND,6.468000,7553,2
CWND,6.476000,7685,2
CWND,6.484000,7815,2
CWND,6.492000,7942,2
CWND,6.500000,16000,5
CWND,6.508000,17000,5
CWND,6.516000,18000,5
CWND,6.540000,1000,5
CWND,6.572000,8137,1
CWND,6.580000,8259,1
CWND,6.588000,8380,1
CWND,6.596000,8499,1
CWND,6.604000,8616,1
CWND,6.612000,8732,1
CWND,6.628000,8067,2
CWND,6.636000,8190,2
CWND,6.644000,8312,2
CWND,6.652000,8432,2
CWND,6.660000,8550,2
CWND,6.668000,8666,2
CWND,6.676000,8781,2
CWND,6.708000,1000,5
CWND,6.724000,1000,1
CWND,6.780000,1000,2
CWND,6.820000,2000,5
CWND,6.836000,1000,1
CWND,6.837000,1000,4
CWND,6.844000,1000,2
CWND,6.852000,3000,5
CWND,6.868000,4000,5
CWND,6.876000,2000,1
CWND,6.884000,3000,1
CWND,6.892000,1000,4
CWND,6.900000,2000,2
CWND,6.908000,3000,2
CWND,6.924000,5000,5
CWND,6.940000,6000,5
CWND,6.956000,7000,5
CWND,6.964000,4000,1
CWND,6.972000,5000,1
CWND,6.980000,5200,1
CWND,6.988000,5392,1
CWND,6.996000,2000,4
CWND,7.004000,2500,4
CWND,7.012000,4000,2
CWND,7.020000,5000,2
CWND,7.028000,5200,2
CWND,7.036000,5392,2
CWND,7.052000,8000,5
CWND,7.068000,9000,5
CWND,7.084000,10000,5
CWND,7.092000,10100,5
CWND,7.100000,10199,5
CWND,7.108000,10297,5
CWND,7.116000,5577,1
CWND,7.124000,5756,1
CWND,7.132000,5929,1
CWND,7.140000,6097,1
CWND,7.148000,6261,1
CWND,7.156000,2900,4
CWND,7.164000,3244,4
CWND,7.172000,5577,2
CWND,7.180000,5756,2
CWND,7.188000,5929,2
CWND,7.196000,6097,2
CWND,7.204000,6261,2
CWND,7.212000,10394,5
CWND,7.220000,10490,5
CWND,7.228000,10585,5
CWND,7.236000,10679,5
CWND,7.244000,10772,5
CWND,7.252000,10864,5
CWND,7.260000,10956,5
CWND,7.268000,11047,5
CWND,7.276000,11137,5
CWND,7.284000,11226,5
CWND,7.292000,6420,1
CWND,7.300000,6575,1
CWND,7.308000,6727,1
CWND,7.316000,6875,1
CWND,7.324000,7020,1
CWND,7.332000,7162,1
CWND,7.340000,3552,4
CWND,7.356000,6420,2
CWND,7.364000,6575,2
CWND,7.372000,6727,2
CWND,7.396000,11315,5
CWND,7.404000,11403,5
CWND,7.412000,11490,5
CWND,7.420000,11577,5
CWND,7.428000,11663,5
CWND,7.436000,11748,5
CWND,7.444000,11833,5
CWND,7.468000,1000,5
CWND,7.476000,7301,1
CWND,7.484000,7437,1
CWND,7.492000,7571,1
CWND,7.500000,7703,1
CWND,7.532000,1000,2
CWND,7.612000,1000,5
CWND,7.620000,1000,1
CWND,7.628267,1000,2
CWND,7.652000,1000,2
CWND,7.660000,2000,5
CWND,7.668000,3000,5
CWND,7.676000,1000,1
CWND,7.692000,2000,2
CWND,7.700000,2500,2
CWND,7.708000,4000,5
CWND,7.716000,5000,5
CWND,7.724000,6000,5
CWND,7.732000,6166,5
CWND,7.740000,2000,1
CWND,7.748000,3000,1
CWND,7.756000,2900,2
CWND,7.764000,3244,2
CWND,7.772000,6328,5
CWND,7.780000,6486,5
CWND,7.788000,6640,5
CWND,7.796000,6790,5
CWND,7.804000,6937,5
CWND,7.812000,7081,5
CWND,7.820000,4000,1
CWND,7.828000,4250,1
CWND,7.836000,4485,1
CWND,7.844000,4707,1
CWND,7.852000,3552,2
CWND,7.860000,3833,2
CWND,7.868000,4093,2
CWND,7.876000,7222,5
CWND,7.884000,7360,5
CWND,7.892000,7495,5
CWND,7.900000,7628,5
CWND,7.908000,7759,5
CWND,7.916000,7887,5
CWND,7.924000,8013,5
CWND,7.932000,4919,1
CWND,7.940000,5122,1
CWND,7.948000,5317,1
CWND,7.956000,5505,1
CWND,7.964000,4337,2
CWND,7.972000,4567,2
CWND,7.980000,4785,2
CWND,7.988000,4993,2
CWND,7.994889,1000,3
CWND,7.996000,8137,5
CWND,8.004000,8259,5
CWND,8.012000,8380,5
CWND,8.020000,8499,5
CWND,8.028000,8616,5
CWND,8.036000,8732,5
CWND,8.044000,8846,5
CWND,8.052000,8959,5
CWND,8.060000,5686,1
CWND,8.068000,5861,1
CWND,8.076000,6031,1
CWND,8.084000,6196,1
CWND,8.092000,6357,1
CWND,8.100000,5193,2
CWND,8.108000,5385,2
CWND,8.116000,5570,2
CWND,8.124000,5749,2
CWND,8.132000,5922,2
CWND,8.140000,1000,3
CWND,8.148000,9070,5
CWND,8.156000,9180,5
CWND,8.164000,9288,5
CWND,8.172000,9395,5
CWND,8.180000,9501,5
CWND,8.188000,9606,5
CWND,8.196000,9710,5
CWND,8.204000,9812,5
CWND,8.212000,9913,5
CWND,8.220000,6514,1
CWND,8.228000,6667,1
CWND,8.236000,6816,1
CWND,8.244000,6962,1
CWND,8.252000,7105,1
CWND,8.260000,7245,1
CWND,8.268000,6090,2
CWND,8.276000,6254,2
CWND,8.284000,6413,2
CWND,8.292000,6568,2
CWND,8.300000,6720,2
CWND,8.308000,6868,2
CWND,8.316000,2000,3
CWND,8.324000,2500,3
CWND,8.332000,10013,5
CWND,8.340000,10112,5
CWND,8.348000,10210,5
CWND,8.356000,10307,5
CWND,8.364000,10404,5
CWND,8.372000,10500,5
CWND,8.380000,10595,5
CWND,8.388000,10689,5
CWND,8.396000,10782,5
CWND,8.404000,7383,1
CWND,8.412000,7518,1
CWND,8.420000,7651,1
CWND,8.428000,7781,1
CWND,8.452000,7013,2
CWND,8.460000,7155,2
CWND,8.468000,7294,2
CWND,8.476000,7431,2
CWND,8.484000,7565,2
CWND,8.492000,7697,2
CWND,8.500000,2900,3
CWND,8.508000,3244,3
CWND,8.532000,1000,5
CWND,8.588000,1000,1
CWND,8.636000,1000,2
CWND,8.638907,1000,5
CWND,8.668000,3552,3
CWND,8.676000,3833,3
CWND,8.684000,4093,3
CWND,8.686258,1000,1
CWND,8.692000,1000,5
CWND,8.700000,1000,1
CWND,8.708000,1000,2
CWND,8.724000,4337,3
CWND,8.732000,4567,3
CWND,8.740000,4785,3
CWND,8.748000,4993,3
CWND,8.764000,2000,5
CWND,8.772000,2500,5
CWND,8.780000,2000,1
CWND,8.788000,2500,1
CWND,8.796000,2000,2
CWND,8.804000,3000,2
CWND,8.812000,5193,3
CWND,8.820000,5385,3
CWND,8.828000,5570,3
CWND,8.836000,5749,3
CWND,8.844000,5922,3
CWND,8.852000,2900,5
CWND,8.860000,3244,5
CWND,8.868000,2900,1
CWND,8.876000,3244,1
CWND,8.884000,4000,2
CWND,8.892000,4250,2
CWND,8.900000,4485,2
CWND,8.908000,4707,2
CWND,8.916000,6090,3
CWND,8.924000,6254,3
CWND,8.932000,6413,3
CWND,8.940000,6568,3
CWND,8.948000,6720,3
CWND,8.956000,6868,3
CWND,8.964000,3552,5
CWND,8.972000,3833,5
CWND,8.980000,4093,5
CWND,8.988000,3552,1
CWND,8.996000,3833,1
CWND,9.004000,4093,1
CWND,9.012000,4919,2
CWND,9.020000,5122,2
CWND,9.028000,5317,2
CWND,9.036000,5505,2
CWND,9.044000,7013,3
CWND,9.052000,7155,3
CWND,9.060000,7294,3
CWND,9.068000,7431,3
CWND,9.076000,7565,3
CWND,9.084000,7697,3
CWND,9.092000,7826,3
CWND,9.100000,4337,5
CWND,9.108000,4567,5
CWND,9.116000,4785,5
CWND,9.124000,4993,5
CWND,9.132000,4337,1
CWND,9.140000,4567,1
CWND,9.148000,4785,1
CWND,9.156000,4993,1
CWND,9.164000,5686,2
CWND,9.172000,5861,2
CWND,9.180000,6031,2
CWND,9.188000,6196,2
CWND,9.196000,6357,2
CWND,9.204000,7953,3
CWND,9.212000,8078,3
CWND,9.220000,8201,3
CWND,9.228000,8322,3
CWND,9.236000,8442,3
CWND,9.244000,8560,3
CWND,9.252000,8676,3
CWND,9.260000,5193,5
CWND,9.268000,5385,5
CWND,9.276000,5570,5
CWND,9.284000,5749,5
CWND,9.292000,5922,5
CWND,9.300000,5193,1
CWND,9.308000,5385,1
CWND,9.316000,5570,1
CWND,9.324000,5749,1
CWND,9.332000,5922,1
CWND,9.340000,6514,2
CWND,9.343133,1000,4
CWND,9.348000,6667,2
CWND,9.356000,6816,2
CWND,9.364000,6962,2
CWND,9.372000,7105,2
CWND,9.380000,7245,2
CWND,9.388000,8791,3
CWND,9.412000,1000,3
CWND,9.444000,6090,5
CWND,9.452000,6254,5
CWND,9.460000,6413,5
CWND,9.468000,6568,5
CWND,9.476000,6720,5
CWND,9.484000,6090,1
CWND,9.492000,6254,1
CWND,9.500000,6413,1
CWND,9.508000,6568,1
CWND,9.516000,6720,1
CWND,9.524000,7383,2
CWND,9.532000,7518,2
CWND,9.540000,7651,2
CWND,9.548000,7781,2
CWND,9.580000,1000,3
CWND,9.604000,1000,5
CWND,9.644000,1000,1
CWND,9.668000,1000,2
CWND,9.700000,2000,3
CWND,9.708000,3000,3
CWND,9.716000,1000,5
CWND,9.724000,1000,1
CWND,9.732000,1000,2
CWND,9.740000,4000,3
CWND,9.748000,5000,3
CWND,9.756000,5200,3
CWND,9.764000,5392,3
CWND,9.772000,2000,5
CWND,9.780000,3000,5
CWND,9.788000,2000,1
CWND,9.796000,3000,1
CWND,9.804000,2000,2
CWND,9.812000,3000,2
CWND,9.820000,5577,3
CWND,9.828000,5756,3
CWND,9.836000,5929,3
CWND,9.844000,6097,3
CWND,9.852000,6261,3
CWND,9.860000,4000,5
CWND,9.868000,4250,5
CWND,9.876000,4485,5
CWND,9.884000,4707,5
CWND,9.892000,4000,1
CWND,9.900000,4250,1
CWND,9.908000,4485,1
CWND,9.916000,4707,1
CWND,9.924000,4000,2
CWND,9.932000,4250,2
CWND,9.940000,4485,2
CWND,9.948000,4707,2
CWND,9.956000,6420,3
CWND,9.964000,6575,3
CWND,9.972000,6727,3
CWND,9.980000,6875,3
CWND,9.988000,7020,3
CWND,9.996000,7162,3
CWND,10.004000,4919,5
CWND,10.012000,5122,5
CWND,10.020000,5317,5
CWND,10.028000,5505,5
CWND,10.036000,4919,1
CWND,10.044000,5122,1
CWND,10.052000,5317,1
